user_id,gym_id,checkin_time,checkout_time,workout_type,calories_burned,duration_minutes,session_date,session_month,session_weekday,session_hour,valid_duration,calories_per_minute,age,age_group,gender,user_location,subscription_plan,sign_up_date,location,gym_type,facilities,price_per_month
user_1246,gym_3,2023-07-31 19:29:00,2023-07-31 22:23:00,Yoga,581,174.0,2023-07-31,2023-07,Monday,19,True,3.339080459770115,36,35-44,Female,San Francisco,Pro,2022-09-23,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",49.99
user_1413,gym_4,2023-06-16 11:25:00,2023-06-16 13:10:00,Cardio,1322,105.0,2023-06-16,2023-06,Friday,11,True,12.59047619047619,34,25-34,Male,Las Vegas,Basic,2021-10-12,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",19.99
user_4839,gym_7,2023-04-29 07:50:00,2023-04-29 09:52:00,Swimming,819,122.0,2023-04-29,2023-04,Saturday,7,True,6.713114754098361,19,18-24,Female,Atlanta,Pro,2021-03-20,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_1417,gym_4,2023-04-11 11:32:00,2023-04-11 14:24:00,Swimming,289,172.0,2023-04-11,2023-04,Tuesday,11,True,1.680232558139535,57,55-64,Non-binary,Boston,Basic,2021-03-01,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",19.99
user_358,gym_5,2023-01-23 09:35:00,2023-01-23 10:36:00,Weightlifting,1731,61.0,2023-01-23,2023-01,Monday,9,True,28.37704918032787,20,18-24,Female,Austin,Student,2022-10-22,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",9.99
user_3466,gym_6,2023-09-21 20:09:00,2023-09-21 21:27:00,CrossFit,724,78.0,2023-09-21,2023-09,Thursday,20,True,9.282051282051283,38,35-44,Female,Atlanta,Pro,2021-08-02,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",49.99
user_4136,gym_7,2023-02-01 10:20:00,2023-02-01 12:52:00,Weightlifting,1125,152.0,2023-02-01,2023-02,Wednesday,10,True,7.401315789473684,61,55-64,Female,Orlando,Pro,2022-12-29,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_2950,gym_3,2023-03-10 14:05:00,2023-03-10 15:45:00,Swimming,1135,100.0,2023-03-10,2023-03,Friday,14,True,11.35,38,35-44,Female,San Francisco,Pro,2023-09-19,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",49.99
user_3142,gym_4,2023-06-23 11:57:00,2023-06-23 13:41:00,Swimming,1292,104.0,2023-06-23,2023-06,Friday,11,True,12.423076923076923,38,35-44,Male,Miami,Student,2021-11-25,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",9.99
user_2877,gym_2,2023-04-26 20:15:00,2023-04-26 22:48:00,Yoga,658,153.0,2023-04-26,2023-04,Wednesday,20,True,4.300653594771242,56,55-64,Male,Seattle,Basic,2023-07-23,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",19.99
user_4554,gym_6,2023-06-17 13:30:00,2023-06-17 15:42:00,Cardio,647,132.0,2023-06-17,2023-06,Saturday,13,True,4.901515151515151,36,35-44,Male,San Francisco,Basic,2022-08-13,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_197,gym_5,2023-06-07 20:22:00,2023-06-07 21:58:00,Cardio,395,96.0,2023-06-07,2023-06,Wednesday,20,True,4.114583333333333,49,45-54,Male,Denver,Basic,2021-05-29,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_1875,gym_7,2023-02-20 06:29:00,2023-02-20 09:01:00,Pilates,779,152.0,2023-02-20,2023-02,Monday,6,True,5.125,19,18-24,Male,Seattle,Student,2021-04-06,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_938,gym_3,2023-09-07 11:16:00,2023-09-07 12:56:00,CrossFit,1435,100.0,2023-09-07,2023-09,Thursday,11,True,14.35,39,35-44,Male,Boston,Basic,2023-08-11,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_2195,gym_10,2023-02-02 19:22:00,2023-02-02 21:40:00,Cardio,738,138.0,2023-02-02,2023-02,Thursday,19,True,5.3478260869565215,53,45-54,Male,Miami,Student,2023-03-13,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",9.99
user_3531,gym_5,2023-02-01 20:39:00,2023-02-01 21:36:00,Swimming,887,57.0,2023-02-01,2023-02,Wednesday,20,True,15.56140350877193,47,45-54,Female,San Francisco,Student,2022-09-08,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",9.99
user_4126,gym_9,2023-06-06 13:21:00,2023-06-06 15:14:00,Weightlifting,415,113.0,2023-06-06,2023-06,Tuesday,13,True,3.672566371681416,47,45-54,Male,Orlando,Basic,2021-04-23,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",19.99
user_390,gym_7,2023-07-25 11:22:00,2023-07-25 13:54:00,Pilates,260,152.0,2023-07-25,2023-07,Tuesday,11,True,1.7105263157894737,63,55-64,Female,Denver,Pro,2022-06-30,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_2927,gym_5,2023-05-13 13:25:00,2023-05-13 16:12:00,Cardio,942,167.0,2023-05-13,2023-05,Saturday,13,True,5.640718562874252,47,45-54,Female,Miami,Student,2022-06-24,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",9.99
user_347,gym_6,2023-08-09 09:14:00,2023-08-09 12:07:00,Yoga,1310,173.0,2023-08-09,2023-08,Wednesday,9,True,7.572254335260116,52,45-54,Female,Seattle,Student,2021-11-24,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_2845,gym_3,2023-03-30 13:23:00,2023-03-30 14:16:00,Cardio,1285,53.0,2023-03-30,2023-03,Thursday,13,True,24.245283018867923,63,55-64,Female,San Francisco,Basic,2023-06-29,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_119,gym_1,2023-06-10 07:09:00,2023-06-10 09:02:00,Yoga,1275,113.0,2023-06-10,2023-06,Saturday,7,True,11.283185840707965,50,45-54,Male,Miami,Student,2021-06-13,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",9.99
user_4616,gym_2,2023-06-11 16:55:00,2023-06-11 18:05:00,Weightlifting,228,70.0,2023-06-11,2023-06,Sunday,16,True,3.257142857142857,32,25-34,Male,Miami,Basic,2021-10-27,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",19.99
user_1239,gym_2,2023-08-09 06:46:00,2023-08-09 09:07:00,Weightlifting,973,141.0,2023-08-09,2023-08,Wednesday,6,True,6.900709219858156,25,25-34,Female,Orlando,Student,2023-03-27,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",9.99
user_2781,gym_6,2023-07-17 20:33:00,2023-07-17 21:35:00,Cardio,1031,62.0,2023-07-17,2023-07,Monday,20,True,16.629032258064516,42,35-44,Female,Seattle,Student,2022-02-07,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_2128,gym_8,2023-08-08 13:15:00,2023-08-08 14:57:00,Weightlifting,344,102.0,2023-08-08,2023-08,Tuesday,13,True,3.372549019607843,30,25-34,Female,Denver,Basic,2023-03-18,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_2467,gym_9,2023-07-04 17:15:00,2023-07-04 19:50:00,Weightlifting,1246,155.0,2023-07-04,2023-07,Tuesday,17,True,8.038709677419355,35,35-44,Non-binary,San Francisco,Pro,2022-03-02,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_584,gym_1,2023-05-11 16:38:00,2023-05-11 19:35:00,Yoga,493,177.0,2023-05-11,2023-05,Thursday,16,True,2.785310734463277,40,35-44,Male,Orlando,Basic,2023-01-07,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",19.99
user_2760,gym_7,2023-08-29 07:34:00,2023-08-29 08:42:00,Weightlifting,1407,68.0,2023-08-29,2023-08,Tuesday,7,True,20.691176470588236,61,55-64,Male,Detroit,Basic,2022-10-02,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_1709,gym_10,2023-08-28 16:24:00,2023-08-28 16:59:00,Cardio,1651,35.0,2023-08-28,2023-08,Monday,16,True,47.17142857142857,54,45-54,Female,Las Vegas,Basic,2022-04-07,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",19.99
user_2705,gym_10,2023-09-14 11:30:00,2023-09-14 13:42:00,Weightlifting,1503,132.0,2023-09-14,2023-09,Thursday,11,True,11.386363636363637,38,35-44,Male,Detroit,Student,2021-04-15,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",9.99
user_4838,gym_6,2023-06-12 10:23:00,2023-06-12 13:21:00,Swimming,465,178.0,2023-06-12,2023-06,Monday,10,True,2.6123595505617976,60,55-64,Male,Las Vegas,Pro,2021-02-05,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",49.99
user_672,gym_8,2023-06-04 17:02:00,2023-06-04 19:56:00,Weightlifting,434,174.0,2023-06-04,2023-06,Sunday,17,True,2.4942528735632186,58,55-64,Male,Atlanta,Student,2022-08-12,San Diego,Standard,"Basketball Court, Sauna, CrossFit",9.99
user_1772,gym_9,2023-04-14 19:38:00,2023-04-14 21:26:00,Weightlifting,949,108.0,2023-04-14,2023-04,Friday,19,True,8.787037037037036,38,35-44,Non-binary,Orlando,Student,2021-01-08,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_1686,gym_3,2023-09-29 20:35:00,2023-09-29 21:16:00,Pilates,633,41.0,2023-09-29,2023-09,Friday,20,True,15.439024390243903,49,45-54,Female,Seattle,Basic,2022-07-22,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_2078,gym_6,2023-09-19 15:45:00,2023-09-19 17:57:00,Pilates,1460,132.0,2023-09-19,2023-09,Tuesday,15,True,11.06060606060606,37,35-44,Male,Denver,Pro,2023-09-24,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",49.99
user_2486,gym_8,2023-04-16 11:01:00,2023-04-16 13:40:00,Pilates,1310,159.0,2023-04-16,2023-04,Sunday,11,True,8.238993710691824,23,18-24,Male,Austin,Student,2022-01-11,San Diego,Standard,"Basketball Court, Sauna, CrossFit",9.99
user_1697,gym_9,2023-04-02 14:51:00,2023-04-02 16:55:00,Swimming,361,124.0,2023-04-02,2023-04,Sunday,14,True,2.911290322580645,52,45-54,Female,Miami,Pro,2021-12-15,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_3602,gym_1,2023-09-22 10:48:00,2023-09-22 12:12:00,Weightlifting,674,84.0,2023-09-22,2023-09,Friday,10,True,8.023809523809524,54,45-54,Male,Austin,Pro,2022-10-20,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",49.99
user_4159,gym_3,2023-02-08 16:36:00,2023-02-08 17:17:00,Weightlifting,987,41.0,2023-02-08,2023-02,Wednesday,16,True,24.073170731707318,30,25-34,Female,Orlando,Pro,2021-08-24,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",49.99
user_1454,gym_9,2023-08-18 16:21:00,2023-08-18 17:26:00,CrossFit,1067,65.0,2023-08-18,2023-08,Friday,16,True,16.415384615384614,43,35-44,Male,Detroit,Student,2021-05-04,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_3207,gym_9,2023-10-02 14:10:00,2023-10-02 16:35:00,Cardio,801,145.0,2023-10-02,2023-10,Monday,14,True,5.524137931034483,50,45-54,Non-binary,Detroit,Pro,2023-03-17,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_4253,gym_9,2023-09-27 16:48:00,2023-09-27 17:38:00,Pilates,1180,50.0,2023-09-27,2023-09,Wednesday,16,True,23.6,41,35-44,Female,Boston,Pro,2022-03-05,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_2991,gym_1,2023-03-24 06:26:00,2023-03-24 08:21:00,Cardio,1033,115.0,2023-03-24,2023-03,Friday,6,True,8.982608695652173,51,45-54,Non-binary,Atlanta,Basic,2021-06-10,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",19.99
user_4873,gym_8,2023-05-29 13:02:00,2023-05-29 15:25:00,Pilates,1836,143.0,2023-05-29,2023-05,Monday,13,True,12.839160839160838,59,55-64,Female,Austin,Pro,2023-05-03,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_2302,gym_8,2023-07-01 14:40:00,2023-07-01 17:11:00,CrossFit,555,151.0,2023-07-01,2023-07,Saturday,14,True,3.6754966887417218,45,45-54,Male,San Francisco,Pro,2021-08-01,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_3259,gym_3,2023-05-24 07:15:00,2023-05-24 08:17:00,CrossFit,226,62.0,2023-05-24,2023-05,Wednesday,7,True,3.6451612903225805,47,45-54,Female,Denver,Basic,2021-09-29,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_1351,gym_9,2023-01-17 12:10:00,2023-01-17 14:40:00,Yoga,1401,150.0,2023-01-17,2023-01,Tuesday,12,True,9.34,51,45-54,Male,Las Vegas,Pro,2022-07-31,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_4102,gym_1,2023-03-05 10:08:00,2023-03-05 11:46:00,Pilates,880,98.0,2023-03-05,2023-03,Sunday,10,True,8.979591836734693,36,35-44,Male,Las Vegas,Student,2022-07-08,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",9.99
user_3950,gym_8,2023-07-13 09:51:00,2023-07-13 11:50:00,Swimming,1314,119.0,2023-07-13,2023-07,Thursday,9,True,11.042016806722689,53,45-54,Male,Boston,Pro,2022-09-13,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_1280,gym_8,2023-05-19 11:21:00,2023-05-19 14:16:00,Cardio,707,175.0,2023-05-19,2023-05,Friday,11,True,4.04,31,25-34,Female,Orlando,Basic,2022-02-17,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_821,gym_7,2023-06-02 19:38:00,2023-06-02 20:26:00,Weightlifting,714,48.0,2023-06-02,2023-06,Friday,19,True,14.875,28,25-34,Male,Miami,Student,2021-12-22,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_1344,gym_7,2023-08-25 08:45:00,2023-08-25 10:43:00,Weightlifting,348,118.0,2023-08-25,2023-08,Friday,8,True,2.9491525423728815,23,18-24,Female,Denver,Pro,2022-10-25,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_2296,gym_8,2023-01-22 07:30:00,2023-01-22 08:32:00,CrossFit,584,62.0,2023-01-22,2023-01,Sunday,7,True,9.419354838709678,38,35-44,Female,Miami,Basic,2022-08-20,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_4,gym_8,2023-04-16 08:35:00,2023-04-16 09:59:00,Swimming,826,84.0,2023-04-16,2023-04,Sunday,8,True,9.833333333333334,60,55-64,Male,Denver,Pro,2023-08-07,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_2561,gym_9,2023-04-11 17:36:00,2023-04-11 20:33:00,Weightlifting,896,177.0,2023-04-11,2023-04,Tuesday,17,True,5.062146892655368,44,35-44,Male,Seattle,Pro,2022-09-08,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_2554,gym_9,2023-03-21 11:31:00,2023-03-21 13:04:00,Pilates,1258,93.0,2023-03-21,2023-03,Tuesday,11,True,13.526881720430108,39,35-44,Male,Las Vegas,Pro,2023-10-03,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_31,gym_6,2023-07-26 12:02:00,2023-07-26 13:34:00,Weightlifting,1020,92.0,2023-07-26,2023-07,Wednesday,12,True,11.08695652173913,59,55-64,Male,Atlanta,Pro,2023-10-03,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",49.99
user_1653,gym_9,2023-04-30 06:59:00,2023-04-30 09:35:00,CrossFit,201,156.0,2023-04-30,2023-04,Sunday,6,True,1.2884615384615385,45,45-54,Female,San Francisco,Pro,2022-12-30,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_1299,gym_7,2023-03-27 15:40:00,2023-03-27 16:38:00,Pilates,667,58.0,2023-03-27,2023-03,Monday,15,True,11.5,28,25-34,Female,Atlanta,Pro,2022-08-31,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_4805,gym_7,2023-08-11 13:21:00,2023-08-11 15:06:00,Pilates,904,105.0,2023-08-11,2023-08,Friday,13,True,8.60952380952381,19,18-24,Male,San Francisco,Basic,2021-05-09,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_886,gym_7,2023-07-24 17:45:00,2023-07-24 19:53:00,Weightlifting,581,128.0,2023-07-24,2023-07,Monday,17,True,4.5390625,20,18-24,Male,Miami,Student,2023-04-23,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_1201,gym_9,2023-09-26 07:52:00,2023-09-26 09:09:00,Swimming,1007,77.0,2023-09-26,2023-09,Tuesday,7,True,13.077922077922079,39,35-44,Male,Miami,Basic,2022-02-14,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",19.99
user_3359,gym_9,2023-01-19 17:37:00,2023-01-19 19:37:00,Weightlifting,216,120.0,2023-01-19,2023-01,Thursday,17,True,1.8,60,55-64,Female,Seattle,Student,2021-08-29,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_1980,gym_5,2023-06-24 20:48:00,2023-06-24 23:44:00,CrossFit,582,176.0,2023-06-24,2023-06,Saturday,20,True,3.3068181818181817,53,45-54,Female,Miami,Student,2022-04-27,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",9.99
user_4844,gym_2,2023-10-04 06:31:00,2023-10-04 08:51:00,Swimming,479,140.0,2023-10-04,2023-10,Wednesday,6,True,3.4214285714285713,32,25-34,Female,Miami,Pro,2021-11-08,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_4039,gym_7,2023-05-07 11:42:00,2023-05-07 13:59:00,Pilates,1443,137.0,2023-05-07,2023-05,Sunday,11,True,10.532846715328468,45,45-54,Female,Las Vegas,Student,2023-04-02,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_2127,gym_2,2023-07-24 20:58:00,2023-07-24 23:02:00,Swimming,383,124.0,2023-07-24,2023-07,Monday,20,True,3.088709677419355,42,35-44,Male,Atlanta,Student,2022-03-09,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",9.99
user_2291,gym_3,2023-05-20 09:38:00,2023-05-20 11:07:00,Pilates,368,89.0,2023-05-20,2023-05,Saturday,9,True,4.134831460674158,64,55-64,Male,Atlanta,Student,2021-10-13,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",9.99
user_3895,gym_5,2023-09-10 09:27:00,2023-09-10 10:24:00,Weightlifting,1144,57.0,2023-09-10,2023-09,Sunday,9,True,20.07017543859649,28,25-34,Male,Atlanta,Basic,2021-01-15,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_4597,gym_4,2023-02-26 14:51:00,2023-02-26 16:54:00,Pilates,1060,123.0,2023-02-26,2023-02,Sunday,14,True,8.617886178861788,34,25-34,Female,Austin,Student,2023-07-09,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",9.99
user_205,gym_8,2023-04-28 08:51:00,2023-04-28 09:59:00,Weightlifting,817,68.0,2023-04-28,2023-04,Friday,8,True,12.014705882352942,34,25-34,Male,Denver,Basic,2022-07-09,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_1484,gym_9,2023-10-03 06:43:00,2023-10-03 08:03:00,Cardio,541,80.0,2023-10-03,2023-10,Tuesday,6,True,6.7625,34,25-34,Male,Denver,Student,2021-09-30,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_2771,gym_7,2023-01-08 12:27:00,2023-01-08 14:27:00,CrossFit,990,120.0,2023-01-08,2023-01,Sunday,12,True,8.25,22,18-24,Female,Denver,Pro,2021-08-16,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_4429,gym_9,2023-03-17 18:32:00,2023-03-17 21:14:00,Yoga,670,162.0,2023-03-17,2023-03,Friday,18,True,4.135802469135802,30,25-34,Male,Boston,Basic,2021-09-06,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",19.99
user_2651,gym_3,2023-01-08 16:27:00,2023-01-08 19:10:00,Weightlifting,255,163.0,2023-01-08,2023-01,Sunday,16,True,1.5644171779141105,60,55-64,Male,Las Vegas,Student,2021-09-29,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",9.99
user_4262,gym_9,2023-02-12 07:12:00,2023-02-12 08:29:00,Swimming,333,77.0,2023-02-12,2023-02,Sunday,7,True,4.324675324675325,48,45-54,Female,Austin,Student,2023-03-01,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_2209,gym_9,2023-04-16 15:17:00,2023-04-16 17:50:00,CrossFit,529,153.0,2023-04-16,2023-04,Sunday,15,True,3.457516339869281,32,25-34,Male,Seattle,Basic,2022-08-13,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",19.99
user_6,gym_6,2023-05-09 11:37:00,2023-05-09 12:41:00,CrossFit,477,64.0,2023-05-09,2023-05,Tuesday,11,True,7.453125,38,35-44,Male,Austin,Student,2022-02-13,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_532,gym_5,2023-08-07 08:36:00,2023-08-07 11:03:00,Swimming,711,147.0,2023-08-07,2023-08,Monday,8,True,4.836734693877551,28,25-34,Male,Seattle,Pro,2022-03-31,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",49.99
user_2093,gym_7,2023-07-28 11:16:00,2023-07-28 13:07:00,Weightlifting,1433,111.0,2023-07-28,2023-07,Friday,11,True,12.90990990990991,64,55-64,Female,Boston,Student,2021-09-22,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_4553,gym_5,2023-04-13 12:27:00,2023-04-13 13:23:00,Pilates,1831,56.0,2023-04-13,2023-04,Thursday,12,True,32.69642857142857,43,35-44,Female,Detroit,Student,2022-07-22,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",9.99
user_227,gym_2,2023-02-08 10:08:00,2023-02-08 11:09:00,Weightlifting,562,61.0,2023-02-08,2023-02,Wednesday,10,True,9.21311475409836,51,45-54,Male,Seattle,Pro,2021-08-20,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_2100,gym_2,2023-03-21 18:52:00,2023-03-21 20:40:00,CrossFit,956,108.0,2023-03-21,2023-03,Tuesday,18,True,8.851851851851851,35,35-44,Male,San Francisco,Student,2022-04-21,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",9.99
user_4567,gym_2,2023-03-14 09:41:00,2023-03-14 11:17:00,CrossFit,409,96.0,2023-03-14,2023-03,Tuesday,9,True,4.260416666666667,64,55-64,Male,San Francisco,Basic,2022-09-10,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",19.99
user_897,gym_6,2023-02-11 09:42:00,2023-02-11 11:43:00,Yoga,445,121.0,2023-02-11,2023-02,Saturday,9,True,3.677685950413223,42,35-44,Male,Austin,Pro,2021-11-30,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",49.99
user_1321,gym_6,2023-01-14 15:32:00,2023-01-14 16:15:00,Pilates,721,43.0,2023-01-14,2023-01,Saturday,15,True,16.767441860465116,40,35-44,Male,Las Vegas,Student,2023-04-02,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_2662,gym_1,2023-04-03 13:19:00,2023-04-03 14:14:00,Swimming,1764,55.0,2023-04-03,2023-04,Monday,13,True,32.07272727272727,34,25-34,Female,Miami,Pro,2022-02-03,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",49.99
user_2560,gym_6,2023-05-30 10:25:00,2023-05-30 11:55:00,Yoga,668,90.0,2023-05-30,2023-05,Tuesday,10,True,7.4222222222222225,19,18-24,Female,Seattle,Basic,2022-10-02,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_1665,gym_9,2023-08-30 07:54:00,2023-08-30 08:57:00,Cardio,1830,63.0,2023-08-30,2023-08,Wednesday,7,True,29.047619047619047,22,18-24,Male,Boston,Pro,2023-09-03,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_1526,gym_1,2023-05-27 16:03:00,2023-05-27 17:10:00,Cardio,1948,67.0,2023-05-27,2023-05,Saturday,16,True,29.074626865671643,46,45-54,Female,Seattle,Pro,2021-05-14,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",49.99
user_3751,gym_9,2023-03-29 06:35:00,2023-03-29 09:07:00,Pilates,1314,152.0,2023-03-29,2023-03,Wednesday,6,True,8.644736842105264,48,45-54,Male,Boston,Pro,2022-12-26,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_3655,gym_2,2023-09-12 16:28:00,2023-09-12 18:31:00,Yoga,967,123.0,2023-09-12,2023-09,Tuesday,16,True,7.861788617886178,52,45-54,Female,San Francisco,Student,2022-10-13,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",9.99
user_2568,gym_8,2023-07-21 11:40:00,2023-07-21 14:25:00,Cardio,297,165.0,2023-07-21,2023-07,Friday,11,True,1.8,56,55-64,Female,Atlanta,Basic,2021-11-03,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_4770,gym_9,2023-01-14 08:28:00,2023-01-14 10:57:00,CrossFit,1799,149.0,2023-01-14,2023-01,Saturday,8,True,12.073825503355705,34,25-34,Male,Orlando,Pro,2022-10-11,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
